"plot","year","sowndiv","block","Abundance_AbovegroundFauna_PitfallTraps","SR_AbovegroundFauna_SuctionSample","BM_Earthworm_total","FrequencyPollinator_Total","NrPollinator_Total","Resiliance_Target_Drought","Resistance_Target_Drought","SR_AbovegroundFauna_PitfallTraps","Abundance_AbovegroundFauna_SuctionSample","ALL_C_Soil_Inorg","ALL_C_Soil_Org","ALL_N_Soil","BM_Microbe_Soil","BM_Root_Total","BulkDensity_Soil","N15_Soil","NH4_Soil_15","Nr_Larvae","SpecificRespiratoryQuotient_Soil","P_Soil","target_biomass_average","ConsumedBM_Target_DryWeight_average","Cover_BareGround_average","DF30_average","DF70_average","ETa30_average","ETa70_average","Herbivory_Target_average","inv_cover_average","inv_species_average","LAI_Total_average","Leaching_average","Nitrate_average","UF30_average","UF70_average","Water30_average","Water70_average","BasalRespiration_Soil_average","dead.biomass","rain.throughfall","mesofauna.abundance","macrofauna.abundance"
"B2A22",2003,16,2,7.968253968,28.8,10.75,NA,NA,NA,NA,30.00180235,4.124653477,NA,NA,NA,800.87,299.71,NA,NA,0,NA,NA,0.035720385,472.2,NA,2.25,2.5968394,1.8744092,7.0881605,1.2199344,1.0842916975,3,4.5,3.265,1.81778758,0.7,0.48825185,0.82368205,56.1245166666667,120.04135,3.42,45.415,NA,NA,NA
"B2A22",2004,16,2,NA,NA,26.88333333,NA,NA,NA,NA,NA,NA,7.49,14,1.53,823.6,1780.59,NA,5.846666667,3.51,0,NA,0.041284014,823.1,NA,2.5,3.95366385,3.5991257,6.900752,1.1215035,6.15,0.75,3,2.825,4.032737127,1.02,0.30928775,1.11243545,58.2553866666667,123.5827,3.85,42.215,NA,47846,315.72
"B2A22",2005,16,2,2.507936508,20.4,12.405,54,2,NA,NA,42.7735555,5.619024627,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,0.007545263,420.3875,NA,4,1.34166325,1.04502675,6.7164135,0.80625185,2.89108325,1,1.5,3.58,6.7753994125,5.05,0.74596154,1.2036538,67.875965,116.70965,NA,24.95,NA,NA,NA
"B2A22",2006,16,2,NA,NA,41.635,143,7,NA,NA,NA,NA,7.45,13.97,1.52,1009.27,473.26,1.228333333,5.855,30.27,1,NA,0.009748,275.8825,NA,0,2.4052563,1.33013725,7.621859,1.4223195,NA,1.5,2.5,4.96,23.270577989789,9.674884955,0.173076925,0.49720045,87.530575,120.25,2.675,5.755,NA,34612,236.79
"B2A22",2007,16,2,NA,NA,16.66,61,NA,NA,NA,NA,NA,NA,NA,NA,1402.04,NA,NA,NA,1.48,NA,NA,0.000296,569.2375,NA,2.5,6.89714525,5.7951769,7.9463615,1.34723615,NA,3.25,4.5,6.075,17.65669184,2.56,0.146719455,0.44153475,96.72018,124.1544,3.63,16.77,NA,NA,NA
"B2A22",2008,16,2,NA,NA,31.495,NA,2,NA,-54.6,NA,NA,NA,NA,NA,702.655,436,1.275278158,NA,1.42,1,1.902674024,NA,432.735,NA,2.5,NA,NA,NA,NA,NA,NA,NA,4.04,NA,1.63,NA,NA,NA,NA,1.33,15.4,534.49,9671,578.82
"B2A22",2009,16,2,NA,NA,NA,NA,NA,328.6,-98.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,363.475,NA,3.5,NA,NA,NA,NA,NA,NA,NA,4.285,NA,1.73,NA,NA,NA,NA,NA,NA,527.009592592593,NA,NA
"B2A22",2010,16,2,3.114285714,12.88888889,NA,NA,NA,-168.3,-50.45,37.10687916,3.616792528,NA,NA,NA,1061.502703,NA,NA,NA,0.87,NA,3.3911208,NA,219.1125,3.198056499,1,NA,NA,NA,NA,2.6078131255,NA,NA,3.7,NA,3.65,NA,NA,NA,NA,3.599683894,NA,403.311333333333,NA,NA
"B2A22",2011,16,2,NA,NA,NA,NA,NA,247.3,186.9,NA,NA,NA,NA,NA,580.3242615,772.6402892,NA,NA,3.1,NA,7.840397454,NA,275.007,5.213008712,0,NA,NA,NA,NA,2.4371942085,NA,NA,4.58,NA,2.02,NA,NA,NA,NA,4.549972862,NA,387.229333333333,NA,NA
"B2A22",2012,16,2,NA,NA,NA,NA,NA,18,12,NA,NA,NA,NA,NA,1226.157194,NA,NA,NA,0.612,NA,3.077870114,0.008,207.21,3.4758120165,NA,NA,NA,NA,NA,1.689593341,NA,NA,3.535,NA,1.23,NA,NA,NA,NA,3.773952582,NA,438.628666666667,NA,NA
"B3A01",2002,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.77,12.41,1.41,NA,NA,NA,6.336666667,NA,NA,NA,NA,31.9,NA,13,11.6941982,11.974742,2.137725,0.820869,NA,NA,NA,NA,NA,NA,2.1484615,3.765259,69.719425,125.9462,NA,NA,NA,NA,NA
"B3A01",2003,1,3,4.912698413,7.12,6.79,NA,NA,NA,NA,28.4070487,5.079578699,NA,NA,NA,779.22,586.25,NA,NA,0.22,NA,NA,0.012476342,252.75,NA,9,3.0307386,1.93183885,6.731854,1.49997045,0.0011129595,2,2,3.105,2.788279512,0.92,0.58865925,0.8684707,63.1794766666667,114.7804,3.91,37.25,NA,NA,NA
"B3A01",2004,1,3,NA,NA,19.92,NA,NA,NA,NA,NA,NA,7.92,12,1.39,634.2,1164.96,1.243333333,5.776666667,0,0,NA,0.006369421,305.6,NA,7,4.66600925,3.6883809,6.4693685,1.54957805,0.0416666665,3,11.5,2.235,1.773083515,0.38,0.6052137,1.20486995,66.0102533333333,117.4654,3.75,18.95,NA,6617,78.93
"B3A01",2005,1,3,3.071428571,6.16,13.645,8,1,NA,NA,30.66874608,6.456704801,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,0.011018529,165.875,NA,11,1.6898711,1.16356485,6.5497445,0.90724725,0.0234742,11.5,9,1.84,3.024869269,1.79,0.9165385,1.25709485,78.42981,112.2423,NA,1.665,NA,NA,NA
"B3A01",2006,1,3,NA,NA,18.275,0,0,NA,NA,NA,NA,8.1,11.25,1.28,707.2925,790.03,1.411666667,5.88,2.14,2,NA,0.0066775,202.025,NA,7.5,2.8074857,1.4073231,7.2021295,1.70385305,NA,22.5,13,2.405,11.9178236983561,4.245016706,0.2096154,0.4959981,100.70077,114.9442,2.225,3.74,NA,41229,236.79
"B3A01",2007,1,3,NA,NA,9.85,0,NA,NA,NA,NA,NA,NA,NA,NA,835.89,NA,NA,NA,5.39,NA,NA,0.006749714,111.15,NA,15,7.45791685,5.92130635,7.4520375,1.739891,NA,44.5,16,1.345,24.312808931,3.26,0.2138009,0.4535068,111.10649,117.893,2.56,3.64,NA,NA,NA
"B3A01",2008,1,3,NA,NA,34.195,NA,0,NA,1.4,NA,NA,NA,NA,NA,837.75,331,1.314293272,NA,0.93,4,2.911913196,NA,46.55,NA,30,NA,NA,NA,NA,NA,NA,NA,0.655,NA,0.34,NA,NA,NA,NA,2.44,4.445,504.462383333334,0,131.55
"B3A01",2009,1,3,NA,NA,NA,NA,NA,4.91,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.003,38.45,NA,31.5,NA,NA,NA,NA,NA,NA,NA,0.96,NA,1.65,NA,NA,NA,NA,NA,NA,499.26025925926,NA,NA
"B3A01",2010,1,3,1.885714286,1.888888889,NA,NA,NA,-35.4,-44,37.96062131,4.352900041,NA,NA,NA,966.5791063,NA,NA,NA,0.34,NA,1.97620488,NA,84.75,0.238062316,30,NA,NA,NA,NA,1.1040273065,NA,NA,2.385,NA,2.29,NA,NA,NA,NA,1.910158347,NA,416.713,NA,NA
"B3A01",2011,1,3,NA,NA,NA,NA,NA,94,71.7,NA,NA,NA,NA,NA,874.0355362,147.7304796,NA,NA,1.57,NA,2.325367224,0.001,87.75,0.72922954,37,NA,NA,NA,NA,2.03,NA,NA,1.95,NA,0.61,NA,NA,NA,NA,2.032453588,NA,392.432333333333,NA,NA
"B3A01",2012,1,3,NA,NA,NA,NA,NA,22.8,18.9,NA,NA,NA,NA,NA,979.6227965,NA,NA,NA,0.183,NA,1.861312423,0.0035,131,0.325678605,NA,NA,NA,NA,NA,1.07,NA,NA,1.79,NA,0.795,NA,NA,NA,NA,1.823384081,NA,443.989333333333,NA,NA
"B3A02",2002,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.94,11.71,1.33,NA,NA,NA,6.875,NA,NA,NA,NA,143.2,NA,37,10.9814912,12.6596936,2.490047,0.3273154,NA,NA,NA,NA,NA,NA,1.78769231,4.5855178,60.40231,158.1962,NA,NA,NA,NA,NA
"B3A02",2003,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.85,289.69,NA,NA,0.33,NA,NA,NA,470.75,NA,31,2.25470875,2.13258405,7.4596915,0.85251785,0.100782982,4,6.5,1.98,2.79583885,1.24,0.52611852,1.0710302,62.35168,140.97765,1.79,59.125,NA,NA,NA
"B3A02",2004,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84,11.3,1.3,560.61,760.4,1.255,6.586666667,0,2,NA,0.025,455.55,NA,31.5,3.7169398,3.80752105,7.2185015,0.8060155,0.7583333335,15,14.5,1.425,3.493923412,0.94,0.395242165,1.33371925,64.8558966666667,145.11155,3.15,29.63,NA,27995,236.79
"B3A02",2005,2,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.21,NA,NA,0.036,180.2,NA,32.5,1.233188,1.14555895,6.8852735,0.68597765,3.13227387,9,15.5,1.685,4.58745936,3.72,0.801153845,1.3379639,78.61404,137.0923,NA,10.315,NA,NA,NA
"B3A02",2006,2,3,NA,NA,NA,0,2,NA,NA,NA,NA,7.78,11.41,1.26,NA,845.29,1.363333333,6.541666667,2.11,5,NA,0.005828182,89.05,NA,32.5,1.9314482,1.40845555,8.089706,1.0096998,NA,17.5,13.5,1.285,NA,NA,0.18653846,0.64632255,99.19577,141.2404,NA,4.435,NA,26468,473.58
"B3A02",2007,2,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,0.004929833,95.925,NA,13.5,6.3368612,5.8786096,8.5299035,0.83928405,NA,57.75,17,1.555,13.370777132,2.11,0.170022625,0.6096524,108.805035,145.78735,NA,20.15,NA,NA,NA
"B3A02",2008,2,3,NA,NA,NA,NA,0,NA,1.79,NA,NA,NA,NA,NA,650.78,646,1.28977516,NA,1.17,2,2.313625455,NA,9.84,NA,16,NA,NA,NA,NA,NA,NA,NA,2.17,NA,0.4,NA,NA,NA,NA,1.535,4.715,502.885716666667,4072,52.62
"B3A02",2009,2,3,NA,NA,NA,NA,NA,40.3,-6.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,4.75,NA,54,NA,NA,NA,NA,NA,NA,NA,0.525,NA,1.08,NA,NA,NA,NA,NA,NA,506.82825925926,NA,NA
"B3A02",2010,2,3,1.25,0.888888889,NA,NA,NA,-4.8,-7,39,4,NA,NA,NA,854.1891708,NA,NA,NA,1.44,NA,2.578682888,NA,14.87,0.1002784795,30,NA,NA,NA,NA,0.4007979995,NA,NA,1.48,NA,3.71,NA,NA,NA,NA,2.202682998,NA,407.726,NA,NA
"B3A02",2011,2,3,NA,NA,NA,NA,NA,231.1,76.4,NA,NA,NA,NA,NA,753.1216964,226.931194,NA,NA,1.2,NA,3.134713661,NA,126.8525,0.098342071,80,NA,NA,NA,NA,0.3867102635,NA,NA,1.175,NA,0.48,NA,NA,NA,NA,2.36082087,NA,371.147333333333,NA,NA
"B3A02",2012,2,3,NA,NA,NA,NA,NA,2.993,8.4,NA,NA,NA,NA,NA,912.6644431,NA,NA,NA,0.582,NA,2.573671342,0.001,146.5,0.1848150835,NA,NA,NA,NA,NA,0.44,NA,NA,1.255,NA,1.181,NA,NA,NA,NA,2.348898322,NA,421.600666666667,NA,NA
"B3A03",2002,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.52,12.47,1.31,NA,NA,NA,6.823333333,NA,NA,NA,NA,333.5,NA,0.5,11.6551069,14.2906566,2.421816,0.4252046,NA,NA,NA,NA,NA,NA,2.3938462,6.5738313,59.344615,158.3923,NA,NA,NA,NA,NA
"B3A03",2003,4,3,8.579365079,18.84,6.79,NA,NA,NA,NA,24.80547378,5.223475088,NA,NA,NA,688.31,274.01,NA,NA,0.17,NA,NA,0.019820527,334.775,NA,19.5,2.3838008,2.3814216,7.42671,1.1815737,1.4202850935,1,2,2.87,1.930878648,0.81,0.64633335,1.5618241,53.6116533333333,134.09965,3.17,35.625,NA,NA,NA
"B3A03",2004,4,3,NA,NA,18.55,NA,NA,NA,NA,NA,NA,8.52,9.46,1.13,729.44,680.3,1.291666667,6.476666667,0,0,NA,0.015337203,666.15,NA,15.5,4.0091388,4.1485272,7.272606,1.118675,2.333333333,4,8,2.455,1.282924416,0.32,0.75587605,2.07462325,56.68423,139.9154,3.36,18.965,NA,133358,0
"B3A03",2005,4,3,3.087301587,6.2,14.68,1,0,NA,NA,38.13595784,6.684002468,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.010500752,229.1825,NA,22.5,1.37376815,1.3750913,6.9454625,0.88601925,1.24775313,1.5,5,1.65,3.1184537005,2.27,0.9923077,1.79311165,65.03654,128.6404,NA,21.2,NA,NA,NA
"B3A03",2006,4,3,NA,NA,17.745,2,2,NA,NA,NA,NA,9.26,9.36,1.05,717.12,696.27,1.471666667,6.48,0.15,2,NA,0.00707675,214.47,NA,12.5,2.13530105,1.70543715,7.867199,1.37354365,NA,3.75,5.5,1.6,15.7248818788807,7.364245842,0.2226923,1.1279106,88.295965,134.4385,2.0575,10.215,NA,18324,210.48
"B3A03",2007,4,3,NA,NA,12.9,15,NA,NA,NA,NA,NA,NA,NA,NA,831.35,NA,NA,NA,3.39,NA,NA,0.002590333,315.87,NA,5.5,6.5914291,6.2006924,8.343605,1.1185756,NA,12.5,11.5,1.785,8.371114957,1.27,0.24004525,1.05170765,99.180895,140.88405,3.11,5.785,NA,NA,NA
"B3A03",2008,4,3,NA,NA,29.84,NA,3,NA,21.2,NA,NA,NA,NA,NA,672.36,634,1.339664665,NA,1.35,5,2.898598862,NA,136.785,NA,26.5,NA,NA,NA,NA,NA,NA,NA,0.71,NA,0.45,NA,NA,NA,NA,1.94,4.545,504.462383333334,4581,342.03
"B3A03",2009,4,3,NA,NA,NA,NA,NA,137.5,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.004,188.3,NA,5.5,NA,NA,NA,NA,NA,NA,NA,1.44,NA,1.34,NA,NA,NA,NA,NA,NA,502.413592592593,NA,NA
"B3A03",2010,4,3,2.585714286,1.333333333,NA,NA,NA,35.4,-134.31,36.28104652,5.666666667,NA,NA,NA,987.7407965,NA,NA,NA,0.34,NA,2.399496499,NA,120.605,0.9172678625,5,NA,NA,NA,NA,0.7296305535,NA,NA,1.025,NA,1.64,NA,NA,NA,NA,2.370080583,NA,415.451666666667,NA,NA
"B3A03",2011,4,3,NA,NA,NA,NA,NA,96.8,64.6,NA,NA,NA,NA,NA,1026.937389,511.8943543,NA,NA,1.43,NA,2.030356791,NA,152.85,1.459600421,20,NA,NA,NA,NA,1.4101840585,NA,NA,2.785,NA,0.43,NA,NA,NA,NA,2.085049301,NA,393.851333333333,NA,NA
"B3A03",2012,4,3,NA,NA,NA,NA,NA,4.1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173,NA,NA,0.0065,214.1725,2.2130787385,NA,NA,NA,NA,NA,0.865851555,NA,NA,1.67,NA,0.762,NA,NA,NA,NA,NA,NA,438.786333333333,NA,NA
"B3A04",2002,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.01,11.53,1.27,NA,NA,NA,7.018333333,NA,NA,NA,NA,157,NA,4,11.1150588,14.0698612,2.372634,0.5531809,NA,NA,NA,NA,NA,NA,1.80384615,6.5579833,59.755,150.4231,NA,NA,NA,NA,NA
"B3A04",2003,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.73,451.32,NA,NA,0.08,NA,NA,0.029484257,505.175,NA,14.5,2.41313385,2.28219435,7.3024515,1.40084515,0.214417621,0.5,1.5,2.415,0.5067581085,0.21,0.529214815,1.50517975,59.4125,123.4819,3.17,30.375,NA,NA,NA
"B3A04",2004,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71,10.25,1.21,640.7,563.17,NA,7.078333333,0,0,NA,0.017201548,528,NA,16.5,3.8893741,3.9866495,7.0648635,1.2993202,0.8083333335,2,4.5,1.985,0.972343525,0.25,0.41403846,1.87901015,62.05436,129.9404,3.97,47.14,NA,7126,52.62
"B3A04",2005,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.006938763,165.02,NA,18.5,1.32261925,1.24542185,6.8060345,1.0751385,1.92320043,2.5,4,1.65,2.22200034,1.68,0.8125,1.71428725,73.778845,117.38655,NA,12.11,NA,NA,NA
"B3A04",2006,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88,9.97,1.13,758.265,559.19,1.385,7.101666667,NA,6,NA,0.006198714,173.4925,NA,27.5,2.2208254,1.52585455,7.7984055,1.58214775,NA,6.5,7,1.975,NA,NA,0.18923077,1.03409995,94.547885,123.8775,2.49,10.465,NA,23923,605.13
"B3A04",2007,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.96,NA,NA,NA,0.93,NA,NA,0.003517667,261.625,NA,20,6.67604505,6.01640625,8.1942605,1.3400318,NA,11,11,2.555,9.2797026195,1.39,0.1729638,0.94430695,104.284535,130.99015,4,18.265,NA,NA,NA
"B3A04",2008,8,3,NA,NA,NA,NA,NA,NA,-23,NA,NA,NA,NA,NA,676.53,662,1.360700991,NA,0.91,2,2.242438706,NA,207.155,NA,10,NA,NA,NA,NA,NA,NA,NA,2.035,NA,1.08,NA,NA,NA,NA,1.515,13.95,506.354383333334,15779,342.03
"B3A04",2009,8,3,NA,NA,NA,NA,NA,89.5,-105.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,200.41,NA,5,NA,NA,NA,NA,NA,NA,NA,2.51,NA,0.36,NA,NA,NA,NA,NA,NA,507.458925925926,NA,NA
"B3A04",2010,8,3,2.135714286,6.888888889,NA,NA,NA,-410.09,-54.54,36.24689266,2.324451469,NA,NA,NA,907.1013527,NA,NA,NA,0.59,NA,3.857924911,NA,282.4525,0.404729153,50,NA,NA,NA,NA,0.8176317555,NA,NA,2.36,NA,1.4,NA,NA,NA,NA,3.499528905,NA,422.546666666667,NA,NA
"B3A04",2011,8,3,NA,NA,NA,NA,NA,172.5,112.1,NA,NA,NA,NA,NA,793.5639113,563.7249273,NA,NA,12.03,NA,2.300419637,NA,236.62,0.8593332395,15,NA,NA,NA,NA,1.533146722,NA,NA,1.99,NA,1.72,NA,NA,NA,NA,1.825530005,NA,376.823333333333,NA,NA
"B3A04",2012,8,3,NA,NA,NA,NA,NA,17.5,17.9,NA,NA,NA,NA,NA,1055.985251,NA,NA,NA,0,NA,3.246000464,0.036,185.1575,0.4175329175,NA,NA,NA,NA,NA,0.6919622435,NA,NA,1.84,NA,0.534,NA,NA,NA,NA,3.427728614,NA,448.088666666667,NA,NA
"B3A05",2002,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,12,1.33,NA,NA,NA,7.27,NA,NA,NA,NA,206.3,NA,2,12.053432,12.3432344,2.075414,0.9232044,NA,NA,NA,NA,NA,NA,2.4442308,4.2226223,67.47077,140.2577,NA,NA,NA,NA,NA
"B3A05",2003,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.49,398.59,NA,NA,0.25,NA,NA,0.048848679,561.225,NA,1,3.2930965,1.97669685,6.5305625,1.81634835,0.8122575485,1,2.5,3.61,3.589475185,1.09,0.6625926,1.0291335,67.76698,128.0009,4.39,41.55,NA,NA,NA
"B3A05",2004,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95,11.51,1.34,974.03,436.52,1.251666667,6.765,0,5,NA,0.04000175,686.1,NA,1.5,5.083285,3.80741785,6.237755,1.89482495,1.1333333335,1,3.5,2.915,3.30413525,0.65,0.79863245,1.44807435,70.14769,130.95575,3.2,19.63,NA,52427,2157.42
"B3A05",2005,8,3,NA,NA,NA,456,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,387.0575,NA,3,1.9823665,1.23394945,6.363403,1.1618784,1.17876107,3,3,3.275,5.82815751,2.94,1.01692305,1.38807695,84.60173,125.2231,NA,2.545,NA,NA,NA
"B3A05",2006,8,3,NA,NA,NA,192,5,NA,NA,NA,NA,8.7,12.57,1.37,1074.5875,365.11,1.358333333,6.658333333,1.54,1,NA,0.004154333,854.4975,NA,0.5,3.062235,1.4896999,6.939688,1.9191056,NA,4.75,4.5,3.74,35.4914422467561,11.59004526,0.22692305,0.5523395,108.15,128.1846,2.5875,15.065,NA,61589,236.79
"B3A05",2007,8,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,985.16,NA,NA,NA,1.59,NA,NA,0.0021275,663.3,NA,5.5,7.8012915,6.02150085,7.1430525,2.00139705,NA,9.75,9,4.885,28.474713975,3.65,0.24683255,0.51085975,119.14681,131.42725,3.09,20.205,NA,NA,NA
"B3A05",2008,8,3,NA,NA,NA,NA,2,NA,68.3,NA,NA,NA,NA,NA,NA,NA,1.215214378,NA,1.31,2,NA,NA,230.315,NA,14,NA,NA,NA,NA,NA,NA,NA,3.25,NA,1.27,NA,NA,NA,NA,NA,3.57,488.06505,19851,131.55
"B3A05",2009,8,3,NA,NA,NA,NA,NA,920.7,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,252.55,NA,12.5,NA,NA,NA,NA,NA,NA,NA,1.48,NA,0.97,NA,NA,NA,NA,NA,NA,519.441592592593,NA,NA
"B3A05",2010,8,3,3.171428571,7,NA,NA,NA,754.6,-5.23,29.741918,5.697131868,NA,NA,NA,1250.490143,NA,NA,NA,0.47,NA,3.099621846,NA,93.5475,1.586994498,10,NA,NA,NA,NA,2.6404113975,NA,NA,2.025,NA,2.42,NA,NA,NA,NA,3.876046566,NA,408.987333333333,NA,NA
"B3A05",2011,8,3,NA,NA,NA,NA,NA,240.9,887.1,NA,NA,NA,NA,NA,1455.328839,300.9350893,NA,NA,3.16,NA,3.047391205,0.001,151.1375,0.4860468365,20,NA,NA,NA,NA,1.1663277465,NA,NA,2.05,NA,1.95,NA,NA,NA,NA,4.434956305,NA,403.311333333333,NA,NA
"B3A05",2012,8,3,NA,NA,NA,NA,NA,94.6,122.7,NA,NA,NA,NA,NA,1344.957826,NA,NA,NA,0.625,NA,2.189233768,0.004,340.9525,1.6605431165,NA,NA,NA,NA,NA,1.521318335,NA,NA,3.095,NA,1.222,NA,NA,NA,NA,2.944427089,NA,465.432,NA,NA
"B3A06",2002,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,13.32,1.28,NA,NA,NA,6.943333333,NA,NA,NA,NA,153.2,NA,3,10.7610933,11.7719531,2.568907,0.3223948,NA,NA,NA,NA,NA,NA,1.64576923,3.5521007,59.01577,144.3038,NA,NA,NA,NA,NA
"B3A06",2003,1,3,5.722222222,18.72,1.81,NA,NA,NA,NA,24.88079422,4.138597309,NA,NA,NA,735.93,932.75,NA,NA,0.35,NA,NA,0.022493118,359.775,NA,6,2.23698075,1.9519512,7.449671,0.7264466,0.013321676,1,6,1.27,3.75812766,1.68,0.492474075,0.79707625,54.4602266666667,131.9018,2.28,50.4,NA,NA,NA
"B3A06",2004,1,3,NA,NA,10.85666667,NA,NA,NA,NA,NA,NA,9.08,12.41,1.4,702.38,1636.12,1.225,6.828333333,0,0,NA,0.013369145,625,NA,9,3.6578322,3.64652455,7.2131365,0.65311675,1.633333333,4.5,8,1.32,1.499711202,0.41,0.32517094,0.9993875,57.21564,134.8654,3.45,27.615,NA,53445,184.17
"B3A06",2005,1,3,3.03968254,6.8,7.34,NA,NA,NA,NA,35.50016952,6.29814345,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,0.004467544,81.275,NA,7.5,1.1941153,1.06985505,6.870692,0.5511833,2.2900763,4,10,1.235,6.495987232,5.44,0.75230769,1.135,66.563075,129.09425,NA,11.725,NA,NA,NA
"B3A06",2006,1,3,NA,NA,4.72,NA,NA,NA,NA,NA,NA,9.35,11.89,1.28,859.4425,897.86,1.358333333,6.993333333,1.19,3,NA,0.004698,222.25,NA,12.5,1.91728045,1.3924719,8.1081045,0.8432039,NA,11.75,11.5,1.62,NA,NA,0.174807695,0.47397225,86.34404,132.07885,2.225,10.125,NA,54972,368.34
"B3A06",2007,1,3,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.86,NA,NA,NA,7.09,NA,NA,0.0022305,330.475,NA,7,6.28290295,5.8086728,8.5617125,0.7278065,NA,12.5,10,2.205,19.602657204,3.12,0.146719455,0.4427166,95.61172,135.3672,2.71,40.7,NA,NA,NA
"B3A06",2008,1,3,NA,NA,4.36,NA,NA,NA,-4.9,NA,NA,NA,NA,NA,791.245,745,1.319039557,NA,0.94,2,2.771693392,NA,232.45,NA,6.5,NA,NA,NA,NA,NA,NA,NA,1.58,NA,0.72,NA,NA,NA,NA,2.19,22.285,495.63305,19342,710.37
"B3A06",2009,1,3,NA,NA,NA,NA,NA,-251.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,239.65,NA,6,NA,NA,NA,NA,NA,NA,NA,1.945,NA,1.68,NA,NA,NA,NA,NA,NA,512.188925925926,NA,NA
"B3A06",2010,1,3,2.557142857,4.333333333,NA,NA,NA,86.9,-106.3,35.74031039,5.288379668,NA,NA,NA,1040.579623,NA,NA,NA,0.97,NA,3.266144084,NA,143,0.748714056,30,NA,NA,NA,NA,0.962535554,NA,NA,1.61,NA,3.92,NA,NA,NA,NA,3.398682979,NA,455.026,NA,NA
"B3A06",2011,1,3,NA,NA,NA,NA,NA,82.7,108,NA,NA,NA,NA,NA,890.1651574,773.7835484,NA,NA,3.46,NA,2.134346562,NA,113.25,1.505275426,25,NA,NA,NA,NA,1.505,NA,NA,1.2,NA,2.52,NA,NA,NA,NA,1.899920943,NA,418.132,NA,NA
"B3A06",2012,1,3,NA,NA,NA,NA,NA,9.7,5.5,NA,NA,NA,NA,NA,1168.716763,NA,NA,NA,0.206,NA,2.503865027,0.005,129.5,0.5620392035,NA,NA,NA,NA,NA,0.52,NA,NA,1.035,NA,0.808,NA,NA,NA,NA,2.926309029,NA,435.790666666667,NA,NA
"B3A07",2002,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14,11.36,1.26,NA,NA,NA,6.726666667,NA,NA,NA,NA,215.8,NA,0.5,10.6887263,10.8160975,2.262428,0.8486083,NA,NA,NA,NA,NA,NA,1.26769231,2.7205948,67.366345,134.9654,NA,NA,NA,NA,NA
"B3A07",2003,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.3,262.86,NA,NA,0.08,NA,NA,0.046166759,608.1025,NA,2.75,3.0979217,1.8578529,6.5051155,1.40663385,0.550140654,1,5.5,3.055,1.796794586,0.58,0.384355555,0.4385502,66.5885933333333,124.62375,4.76,42.605,NA,NA,NA
"B3A07",2004,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,11.73,1.35,883.12,464.47,1.185,6.563333333,5.15,2,NA,0.024654298,1050.7,NA,5.25,4.1552145,3.4496299,6.6152915,1.2305105,1.25,13.5,8.5,3.175,31.5796302,7.6,0.211602565,0.763594,68.2667966666667,127.10195,3.97,32.365,NA,19342,342.03
